race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
1,49,38,0,17,6.763169,2.871348,0,0,1
1,60,33,0,16,6.175389,2.081044,1,0,0
1,40,45,0,18,6.540034,2.851154,1,0,0
1,50,23,0,12,6.001043,2.08902,1,0,0
1,60,29,0,12,5.664557,1.570212,0,1,0
1,40,31,0,16,6.511864,2.822985,1,0,0
1,50,26,0,16,6.868536,2.956513,1,0,0
1,70,54,0,12,7.338537,3.090042,1,0,0
1,40,25,0,14,3.649619,-0.0392607,0,1,0
1,40,52,0,15,6.511864,2.822985,1,0,0
1,32,43,0,12,6.907755,3.442019,1,0,0
1,32,44,0,9,6.594099,3.128363,1,0,0
1,48,30,0,14,6.288713,2.417512,1,0,0
1,56,26,0,16,6.482878,2.457526,1,0,0
1,40,61,0,12,6.694178,3.005299,1,0,0
1,40,35,0,2,4.902456,1.213577,0,1,0
1,16,28,1,12,5.789715,3.017127,0,1,0
0,40,36,0,16,6.42224,2.733361,0,0,1
0,40,37,0,12,5.952256,2.263376,1,0,0
1,40,37,0,10,5.521461,1.832582,1,0,0
1,40,22,0,14,5.729093,2.040213,0,1,0
1,40,22,0,14,5.664557,1.975677,0,1,0
1,40,60,0,6,6.806664,3.117784,1,0,0
1,40,20,0,12,5.010635,1.321756,0,1,0
1,40,47,0,13,6.357704,2.668824,0,0,1
1,48,47,0,12,6.785158,2.913957,0,0,1
1,50,33,0,18,6.175389,2.263366,1,0,0
1,58,47,0,14,6.64539,2.584947,1,0,0
1,17,22,1,14,5.295714,2.462501,0,1,0
1,6,19,1,12,4.622027,2.830268,0,1,0
1,49,39,0,13,5.84131,1.94949,1,0,0
1,50,29,0,12,6.482878,2.570855,1,0,0
1,32,33,0,18,6.061107,2.595371,0,1,0
1,43,23,0,16,5.010635,1.249435,0,1,0
1,20,24,1,16,5.280306,2.284574,0,1,0
1,6,24,1,17,3.729781,1.938022,0,1,0
1,45,33,0,16,6.594099,2.787436,1,0,0
1,40,48,0,8,5.358754,1.669874,1,0,0
1,44,27,0,18,6.1807,2.39651,0,1,0
1,60,28,0,12,6.047561,1.953217,1,0,0
1,0,23,0,16,5.158538,1.958685,0,1,0
1,15,22,1,15,4.982441,1.791759,0,1,0
1,45,50,0,12,6.323803,2.413232,1,0,0
1,40,52,0,12,6.25379,2.580217,1,0,0
1,80,19,0,12,5.419871,1.609438,0,1,0
1,40,44,0,14,6.363683,2.665491,1,0,0
1,40,42,0,16,6.859961,3.170736,1,0,0
1,34,33,0,14,6.540034,2.850706,1,0,0
1,40,44,0,17,6.252347,2.442347,1,0,0
1,55,44,0,18,7.097855,3.163555,1,0,0
1,45,33,0,16,7.034053,3.227726,1,0,0
1,50,32,0,18,6.047561,2.509599,0,1,0
1,45,44,0,12,6.273424,2.466762,1,0,0
1,44,56,0,12,6.447338,2.663148,1,0,0
1,8,26,1,13,4.812835,2.733393,0,1,0
1,40,60,0,17,6.735602,3.046722,1,0,0
1,55,30,0,16,6.620073,2.61274,1,0,0
1,40,24,0,14,5.595566,1.906687,0,1,0
1,42,27,0,12,5.634039,1.89637,0,1,0
1,34,31,0,16,6.026228,2.499868,1,0,0
1,40,28,0,16,5.259109,1.570229,0,1,0
1,10,27,1,17,5.926926,3.624341,0,1,0
1,40,28,0,17,5.857933,2.169054,0,1,0
1,45,35,0,13,6.64539,2.838727,1,0,0
1,45,56,0,12,7.561673,3.75501,1,0,0
1,40,47,0,14,6.479922,2.791042,0,1,0
1,47,30,0,12,6.357704,2.507556,0,1,0
1,60,34,0,16,7.205004,3.110659,1,0,0
1,62,48,0,12,6.945494,2.81836,0,1,0
1,56,54,0,12,6.482878,2.457526,1,0,0
1,50,31,0,16,6.500358,2.588335,1,0,0
1,30,29,0,14,6.214608,2.813411,1,0,0
1,45,44,0,18,7.016951,3.210288,1,0,0
1,40,29,0,12,6.001043,2.312164,0,1,0
1,8,29,1,12,3.05164,0.9721984,0,1,0
1,40,50,0,12,5.972053,2.283173,1,0,0
1,40,57,0,12,6.511864,2.822985,1,0,0
1,50,47,0,17,6.112442,2.200419,1,0,0
1,40,18,0,12,4.742058,1.053179,0,1,0
1,30,19,1,12,4.742058,1.340861,0,1,0
1,40,37,0,13,6.292828,2.603948,1,0,0
1,60,57,0,12,7.205004,3.110548,1,0,0
1,0,33,0,12,5.441422,1.753538,0,1,0
1,40,19,0,12,4.748231,1.832582,0,1,0
1,40,50,0,14,6.327937,2.639057,1,0,0
1,50,47,0,16,6.163483,2.223542,1,0,0
1,40,58,0,12,6.926803,2.788093,1,0,0
1,45,64,0,11,5.952256,1.446919,1,0,0
1,48,38,0,12,6.092011,2.197225,0,0,1
1,40,59,0,12,6.868536,2.415914,1,0,0
1,55,53,0,12,5.759879,1.752546,1,0,0
1,45,46,0,12,6.763169,2.956506,1,0,0
1,40,34,0,12,6.214608,2.372111,0,0,1
1,44,26,0,12,5.354414,1.570225,0,0,1
1,44,26,0,12,6.540034,2.755844,0,1,0
1,40,61,0,12,5.434464,1.745585,0,0,1
1,48,21,0,12,5.711155,1.839954,0,1,0
1,50,63,0,14,6.511864,2.599841,0,0,1
1,41,25,0,16,5.595566,1.881994,0,1,0
1,60,21,0,14,6.42224,2.327895,0,1,0
1,80,25,0,14,6.175389,1.793362,0,1,0
1,50,24,0,12,5.952256,2.040233,0,1,0
1,44,36,0,12,6.357704,2.573514,1,0,0
1,52,26,0,12,6.366041,2.414797,1,0,0
1,40,36,0,12,6.42224,2.733361,1,0,0
1,45,30,0,12,5.664557,1.857894,0,0,1
1,45,22,0,12,6.357704,2.551041,1,0,0
1,40,39,0,12,6.05444,2.36556,1,0,0
1,40,36,0,14,6.288713,2.599834,1,0,0
1,40,36,0,12,6.594099,2.905219,1,0,0
1,50,62,0,12,5.433067,1.521044,1,0,0
1,55,51,0,13,6.644141,2.636808,1,0,0
1,44,33,0,13,6.047561,2.263372,1,0,0
1,40,38,0,13,6.092011,2.403131,0,1,0
1,44,29,0,11,7.164976,3.380786,0,1,0
1,40,41,0,14,3.833845,0.1449658,1,0,0
1,56,59,0,12,6.64539,2.620038,1,0,0
1,44,27,0,12,6.511864,2.727674,0,1,0
1,40,27,0,13,6.356976,2.668096,1,0,0
1,20,28,0,12,5.686568,2.690836,1,0,0
1,50,34,0,14,5.857933,1.94591,1,0,0
1,40,41,0,12,6.001043,2.312164,1,0,0
1,50,45,0,12,6.390492,2.478469,1,0,0
1,40,40,0,16,6.047561,2.358682,1,0,0
0,32,32,1,12,5.595566,2.12983,0,1,0
1,50,34,0,14,6.670082,2.758059,1,0,0
1,43,56,0,10,6.033829,2.272629,1,0,0
1,62,50,0,12,6.670082,2.542947,1,0,0
1,44,36,0,12,5.664557,1.880367,1,0,0
1,50,53,0,14,6.559289,2.647266,1,0,0
1,40,27,0,14,5.900938,2.212058,1,0,0
1,50,39,0,12,5.729093,1.81707,0,0,1
1,75,54,0,18,6.119616,1.802128,1,0,0
1,32,36,0,12,5.789715,2.32398,0,0,1
1,40,18,0,12,5.889183,2.200303,0,1,0
1,40,31,0,12,6.288713,2.599834,1,0,0
1,46,31,0,12,6.092011,2.26337,1,0,0
1,60,26,0,12,6.437752,2.343407,0,1,0
1,55,45,0,16,6.442269,2.434936,1,0,0
1,30,20,1,14,4.103469,0.7022721,0,1,0
1,40,53,0,9,5.354414,1.665535,0,1,0
1,40,48,0,12,7.120194,3.431314,0,1,0
1,45,25,0,12,5.683988,1.877325,1,0,0
1,40,30,0,16,6.567431,2.878552,0,1,0
1,53,28,0,12,6.047561,2.077269,0,1,0
1,84,19,0,12,5.354414,0.9235973,0,1,0
1,40,61,0,12,6.620073,2.931194,1,0,0
1,40,52,0,14,6.678179,2.989299,1,0,0
1,77,53,0,16,2.733068,-1.610737,1,0,0
1,40,43,0,12,6.64539,2.956511,1,0,0
1,30,49,1,8,4.971409,1.570212,1,0,0
1,45,45,0,12,6.644141,2.837479,1,0,0
1,10,18,1,11,4.794964,2.492379,0,1,0
1,48,37,0,12,6.252347,2.381146,1,0,0
1,50,36,0,12,6.047561,2.135538,0,1,0
1,40,62,0,10,5.846872,2.157993,1,0,0
1,40,27,0,12,5.797637,2.108757,0,1,0
1,49,35,0,11,6.175389,2.283569,0,0,1
1,40,54,0,13,6.047561,2.358682,0,0,1
1,40,42,0,12,5.441422,1.752542,1,0,0
1,40,47,0,17,6.175389,2.48651,0,1,0
1,40,55,0,12,5.162784,1.473904,0,0,1
1,20,31,1,13,6.35437,3.358638,1,0,0
1,40,27,0,12,5.634789,1.94591,0,1,0
1,32,23,1,10,5.164786,1.69905,0,1,0
1,40,21,0,12,5.782224,2.093344,0,1,0
1,70,52,0,11,6.001043,1.752548,0,0,1
1,50,35,0,12,6.285849,2.373826,1,0,0
1,3,41,1,16,5.823371,4.724759,0,1,0
1,40,34,0,12,6.547746,2.858867,1,0,0
1,40,31,0,15,5.896164,2.207285,1,0,0
1,40,25,0,11,4.382027,0.6931472,0,1,0
1,60,33,0,10,6.111423,2.017078,0,0,1
1,15,18,1,11,4.124389,1.416339,0,1,0
1,50,45,0,12,5.664557,1.752533,1,0,0
1,50,18,0,12,4.88545,0.9734269,0,1,0
1,60,48,0,12,5.395898,1.301553,1,0,0
1,70,23,0,12,5.676754,1.428259,0,1,0
1,40,43,0,12,5.95033,2.261451,1,0,0
1,45,21,0,12,5.952256,2.145593,1,0,0
1,48,36,0,18,6.763169,2.891968,0,1,0
1,40,43,0,12,6.511864,2.822985,0,0,1
1,48,21,0,12,6.214608,2.343407,0,1,0
1,30,61,1,17,5.952256,2.551059,1,0,0
1,50,51,0,12,6.614806,2.702783,1,0,0
1,13,57,1,12,5.84131,3.276361,1,0,0
1,41,54,0,12,5.900938,2.187366,1,0,0
1,40,35,0,12,6.047561,2.358682,1,0,0
1,40,42,0,12,3.663049,-0.0258308,0,0,1
1,50,33,0,12,6.252347,2.340324,1,0,0
1,41,61,0,8,6.576818,2.863246,1,0,0
1,14,52,1,12,6.526041,3.886984,1,0,0
1,35,25,0,12,4.460607,0.9052587,0,1,0
1,45,48,0,16,6.42224,2.615577,1,0,0
1,40,23,0,12,5.326759,1.63788,0,1,0
1,45,36,0,12,6.610077,2.803414,1,0,0
1,32,26,0,10,5.521461,2.055725,1,0,0
1,50,46,0,18,6.947879,3.025291,1,0,0
1,42,27,0,12,6.047561,2.38232,1,0,0
1,55,58,0,13,5.737991,1.729239,1,0,0
1,50,43,0,13,6.392754,2.424803,1,0,0
1,40,41,0,12,6.337215,2.77944,1,0,0
1,50,29,0,12,6.19679,2.110213,0,1,0
1,50,26,0,11,6.175389,2.110213,0,1,0
1,40,42,0,12,5.900938,2.442347,1,0,0
1,40,56,0,12,6.175389,2.479056,0,0,1
1,48,39,0,12,6.047561,2.079442,1,0,0
1,70,29,0,12,5.741528,2.079442,1,0,0
1,45,31,0,12,4.642948,2.564949,1,0,0
1,40,39,0,12,6.414442,2.484907,1,0,0
1,40,64,0,14,6.175389,2.327278,1,0,0
1,40,54,0,10,5.466117,1.824549,1,0,0
1,40,24,0,14,5.952256,1.94591,0,1,0
1,0,23,0,12,6.092011,2.037317,0,1,0
1,32,24,1,11,5.526966,1.856298,0,1,0
1,34,36,0,12,5.40753,2.227861,1,0,0
1,50,37,0,12,6.42224,2.351375,0,0,1
1,32,35,0,12,6.340906,2.442347,0,1,0
1,36,33,0,16,6.315774,2.472328,1,0,0
1,20,47,1,18,6.408842,3.412796,1,0,0
1,50,23,0,16,5.521461,2.079442,1,0,0
1,40,51,0,14,6.768493,3.079614,1,0,0
1,0,18,1,11,4.165113,1.348073,0,1,0
1,40,35,0,12,5.991465,1.981001,1,0,0
1,40,36,0,12,5.482221,2.163323,1,0,0
1,70,37,0,12,5.968375,1.966113,0,0,1
1,40,29,0,12,6.147399,2.590267,1,0,0
1,50,43,0,18,5.527602,1.648659,1,0,0
1,40,41,0,18,6.230363,3.218876,1,0,0
1,70,38,0,13,5.010635,1.049822,0,0,1
1,40,30,0,12,6.001043,2.33602,1,0,0
1,66,34,0,14,5.247024,1.057369,1,0,0
1,40,26,0,16,5.595566,1.906687,0,1,0
1,40,50,0,12,6.183798,2.494919,1,0,0
1,45,50,0,9,5.614988,1.808325,1,0,0
1,25,33,1,13,4.677491,1.458615,0,1,0
1,43,35,0,14,6.511864,2.750664,1,0,0
1,75,24,0,16,6.001043,1.683555,0,1,0
1,48,24,0,14,6.417124,2.545923,0,1,0
1,40,44,0,13,6.670082,2.981202,1,0,0
1,24,25,0,12,6.001043,2.82299,1,0,0
1,30,57,1,12,5.783825,2.382628,1,0,0
1,40,36,0,12,5.721066,2.032186,0,1,0
1,40,21,0,12,5.703783,2.014903,0,1,0
1,24,42,1,12,6.511864,3.33381,0,0,1
1,40,21,0,12,6.052089,2.36321,0,1,0
1,40,45,0,13,5.952256,2.263376,1,0,0
1,48,47,0,7,5.446479,1.575278,1,0,0
1,40,25,0,14,5.482221,1.793342,0,1,0
1,70,40,0,12,7.621097,3.372602,1,0,0
1,40,57,0,8,5.441422,1.752542,1,0,0
1,55,29,0,10,6.012565,2.005232,0,1,0
1,46,23,0,16,5.49811,1.669469,0,1,0
1,42,45,0,14,6.453026,2.715357,1,0,0
1,24,42,0,17,6.204942,3.026888,1,0,0
1,70,28,0,12,6.047561,1.799066,1,0,0
1,40,38,0,15,6.357704,2.668824,1,0,0
1,40,23,0,12,5.456133,1.767253,1,0,0
1,25,22,1,15,4.572647,1.353771,0,1,0
1,40,36,0,12,5.441422,1.752542,0,0,1
1,40,50,0,12,5.846872,2.157993,1,0,0
1,50,34,0,11,6.288713,2.37669,1,0,0
1,45,33,0,16,6.453026,2.646364,1,0,0
1,40,33,0,12,5.952256,2.263376,1,0,0
1,44,44,0,14,6.175389,2.391199,1,0,0
1,28,18,1,11,4.106273,0.7740687,0,1,0
1,60,50,0,12,6.453026,2.358682,1,0,0
1,46,19,0,12,4.784738,0.9560965,0,1,0
1,90,29,0,12,5.664557,1.164747,1,0,0
1,40,53,0,16,6.64539,2.956511,1,0,0
1,40,23,0,12,4.367548,0.6786679,0,1,0
1,11,19,1,12,4.151355,1.75346,0,1,0
1,50,40,0,18,7.377759,3.465736,1,0,0
1,40,32,0,12,6.155007,2.466127,1,0,0
1,40,29,0,13,5.952256,2.263376,0,0,1
1,42,52,0,12,6.134569,2.396899,1,0,0
1,40,53,0,15,5.818717,2.129838,1,0,0
1,50,38,0,15,6.134569,2.222546,1,0,0
1,46,24,0,12,4.317488,0.4888467,0,1,0
1,45,39,0,13,6.175389,2.368726,1,0,0
1,34,58,1,18,6.032295,2.505934,1,0,0
1,56,34,0,13,6.594099,2.568747,1,0,0
1,55,38,0,12,6.252347,2.245014,0,0,1
1,47,37,0,16,6.151093,2.300946,1,0,0
1,40,40,0,14,6.270705,2.581825,0,0,1
1,40,40,0,12,5.664557,1.975677,1,0,0
1,50,27,0,14,5.952256,2.040233,0,1,0
1,45,43,0,17,5.882849,2.076186,1,0,0
1,38,29,0,12,5.541264,1.903677,0,1,0
1,55,41,0,17,6.975592,2.968258,0,0,1
1,40,35,0,12,5.211288,1.522408,0,0,1
1,78,46,0,12,5.84131,1.484601,1,0,0
1,43,49,0,12,6.540034,2.778834,1,0,0
1,45,50,0,12,6.511864,2.705202,1,0,0
1,50,24,0,12,5.952256,2.040233,0,1,0
1,48,22,0,12,6.148661,2.27746,0,1,0
1,50,19,0,12,4.892827,0.9808043,0,1,0
1,50,26,0,12,5.809133,1.89711,0,0,1
1,46,27,0,17,6.540034,2.711392,1,0,0
1,50,40,0,13,6.52412,2.612097,1,0,0
1,60,40,0,14,6.594099,2.499754,1,0,0
1,45,53,0,12,5.457967,1.651305,1,0,0
1,40,37,0,18,6.214608,2.525729,0,0,1
1,50,33,0,12,6.213528,2.301504,1,0,0
1,40,46,0,12,6.802395,3.113515,1,0,0
1,40,25,0,12,5.595566,1.906687,0,1,0
1,40,27,0,12,5.521461,1.832582,1,0,0
1,40,52,0,9,6.226082,2.537203,1,0,0
1,40,38,0,12,5.926926,2.238047,0,0,1
1,40,22,0,10,5.259109,1.570229,0,1,0
1,40,57,0,16,7.619611,3.930732,1,0,0
1,40,29,0,12,6.521343,2.832463,1,0,0
1,38,63,0,16,5.747672,2.110085,0,1,0
1,40,43,0,12,6.134569,2.445689,0,0,1
1,90,37,0,18,7.050859,2.55105,0,1,0
1,5,62,1,8,5.750316,4.140878,1,0,0
1,45,48,0,10,6.134569,2.327906,1,0,0
1,50,31,0,16,6.155177,2.243154,1,0,0
1,25,23,1,12,4.748231,1.529355,0,1,0
1,32,20,1,12,5.595566,2.12983,0,1,0
1,30,25,0,12,4.471639,1.070441,0,1,0
1,45,39,0,18,6.731567,2.924904,0,1,0
1,40,49,0,18,5.722146,2.033267,0,0,1
1,40,19,0,12,6.357704,2.668824,0,1,0
1,50,35,0,13,6.252347,2.340324,1,0,0
1,40,21,0,14,5.075174,1.386294,0,1,0
1,40,47,0,16,6.357704,2.668824,1,0,0
1,42,59,0,11,6.886705,3.149036,1,0,0
1,35,38,0,18,6.320984,2.765636,1,0,0
1,40,35,0,15,6.670082,2.981202,1,0,0
1,40,31,0,18,6.132595,2.443716,0,1,0
1,40,40,0,15,5.226821,1.537942,1,0,0
0,24,49,0,16,5.307128,2.129075,1,0,0
1,24,26,1,10,5.371521,2.193468,0,1,0
1,12,20,1,14,4.642948,2.158041,0,1,0
1,55,38,0,16,6.511864,2.504531,1,0,0
1,55,25,0,14,6.42224,2.414907,1,0,0
1,60,36,0,13,6.963842,2.869498,0,0,1
1,50,28,0,15,5.900938,1.988915,0,1,0
1,40,38,0,15,5.441422,1.752542,0,0,1
1,43,28,0,10,5.259109,1.497909,1,0,0
1,60,40,0,17,6.511864,2.41752,1,0,0
1,40,57,0,18,7.050859,3.36198,1,0,0
1,10,30,1,17,4.694828,2.392243,1,0,0
1,35,47,0,13,4.342766,0.7874179,0,0,1
1,65,32,0,12,7.293419,3.119032,1,0,0
1,26,36,1,12,6.453168,3.195072,1,0,0
1,40,43,0,13,6.482878,2.793998,1,0,0
1,55,44,0,18,6.504064,2.49673,1,0,0
1,35,41,0,12,7.600893,4.045544,1,0,0
1,25,20,1,13,5.561374,2.342498,0,1,0
1,40,59,0,18,6.186846,2.497967,1,0,0
1,48,53,0,12,6.806664,2.935462,1,0,0
1,40,36,0,12,6.737133,3.048254,1,0,0
1,28,41,0,12,6.252347,2.920142,0,0,1
1,16,23,1,16,4.60517,1.832582,0,1,0
1,38,38,0,12,5.588708,1.951122,0,0,1
1,20,27,1,18,5.934894,2.939162,0,1,0
1,40,52,0,7,6.357704,2.668824,1,0,0
1,40,22,0,12,4.209309,0.5204294,0,1,0
1,50,47,0,16,7.689302,3.777279,1,0,0
0,32,62,1,12,6.109248,2.643512,0,1,0
1,40,51,0,13,6.18452,2.495641,0,0,1
1,40,57,0,17,7.561673,3.872793,1,0,0
1,40,36,0,12,6.463076,2.774197,1,0,0
1,35,55,0,17,6.102133,2.546785,1,0,0
1,58,30,0,12,5.124619,1.064175,0,1,0
1,45,39,0,12,6.737133,2.93047,1,0,0
1,35,19,0,11,5.616771,2.061423,0,1,0
1,40,50,0,14,6.694178,3.005299,1,0,0
1,40,39,0,12,6.806664,3.117784,1,0,0
1,40,45,0,12,6.288713,2.599834,0,0,1
1,40,33,0,16,6.175389,2.48651,0,1,0
1,38,31,0,12,6.36094,2.723354,1,0,0
1,40,41,0,12,6.64539,2.956511,1,0,0
1,40,51,0,12,6.42224,2.733361,1,0,0
1,40,27,0,12,5.789715,2.100836,1,0,0
1,32,33,0,13,6.340906,2.87517,1,0,0
1,40,36,0,13,5.985774,2.296894,0,0,1
1,40,30,0,12,5.889183,2.200303,1,0,0
1,40,50,0,12,5.153754,1.464875,1,0,0
1,40,23,0,14,5.664244,1.975365,0,1,0
1,32,21,1,12,5.952256,2.48652,0,1,0
1,42,23,0,12,5.336047,1.598377,1,0,0
1,40,38,0,14,6.001043,2.312164,1,0,0
1,37,30,0,13,6.252347,2.641429,1,0,0
1,44,41,0,18,6.175389,2.391199,1,0,0
1,40,34,0,13,6.431572,2.742693,1,0,0
1,40,41,0,18,6.642891,2.954011,1,0,0
1,45,33,0,16,6.827716,3.021053,1,0,0
1,39,46,0,18,6.374241,2.710679,1,0,0
1,60,35,0,16,7.205004,3.110659,1,0,0
1,32,51,0,15,6.113505,2.647769,1,0,0
1,40,39,0,18,7.050859,3.36198,1,0,0
1,40,39,0,16,6.52043,2.83155,1,0,0
1,40,63,0,12,6.214608,2.525729,1,0,0
1,50,34,0,15,6.907755,3.649619,1,0,0
1,40,43,0,16,6.868536,3.208826,1,0,0
1,45,51,0,18,7.561673,3.872762,1,0,0
1,40,26,0,17,4.966196,1.94591,0,1,0
1,40,28,0,12,4.269698,1.824549,1,0,0
1,0,30,0,12,6.428186,2.484907,1,0,0
1,55,40,0,14,6.64539,2.70805,1,0,0
1,0,27,0,14,6.092011,2.484907,1,0,0
1,40,47,0,16,6.047561,2.302585,1,0,0
1,0,33,0,16,6.868536,2.900422,0,1,0
1,55,34,0,13,5.789715,1.984131,0,0,1
1,44,30,0,14,6.390492,2.584752,1,0,0
1,40,40,0,17,7.561673,2.302585,1,0,0
1,32,41,0,12,5.900938,2.373044,0,0,1
1,42,54,0,12,6.526041,2.876385,1,0,0
1,40,46,0,16,6.907755,3.555348,1,0,0
1,40,55,0,8,5.84667,2.334568,0,0,1
1,45,40,0,18,7.034053,3.227726,1,0,0
1,35,49,0,12,6.594099,2.995732,1,0,0
1,40,25,0,12,5.664557,2.079442,0,1,0
1,40,22,0,15,5.789715,2.091864,0,1,0
1,40,32,0,12,6.763169,2.540814,0,1,0
1,40,42,0,16,6.323803,2.616666,1,0,0
1,40,41,0,12,6.704819,3.015939,1,0,0
1,38,44,0,14,6.866933,2.997813,1,0,0
1,5,22,1,15,4.939282,1.609438,0,1,0
1,40,27,0,11,5.874284,2.224623,1,0,0
1,50,28,0,16,6.134569,2.302585,1,0,0
1,0,31,0,15,6.753601,2.802147,1,0,0
1,57,47,0,12,5.768321,1.910192,0,1,0
1,40,54,0,12,7.067388,2.995732,1,0,0
1,32,57,0,12,5.900938,2.113843,1,0,0
1,40,25,0,12,5.789715,2.264364,0,1,0
0,40,34,0,12,5.846872,2.014903,1,0,0
1,50,29,0,12,6.42224,2.668616,1,0,0
1,19,62,1,7,4.427836,1.609438,1,0,0
1,40,33,0,16,6.540034,2.785799,1,0,0
1,45,29,0,16,6.694178,2.969902,1,0,0
1,40,31,0,12,6.684612,2.80336,1,0,0
1,50,34,0,16,6.907755,2.995732,0,1,0
1,30,41,0,15,6.670082,2.923412,0,1,0
1,40,36,0,18,6.511864,2.822985,0,1,0
1,50,27,0,12,6.214608,2.302585,0,1,0
1,48,27,0,14,6.482878,2.611677,0,1,0
1,60,26,0,14,5.259109,1.164764,0,1,0
1,40,28,0,12,6.252347,2.563468,0,1,0
1,47,29,0,14,6.323803,2.473656,0,1,0
1,45,57,0,12,5.789715,1.983053,1,0,0
1,48,47,0,12,6.175389,2.304188,0,0,1
1,40,27,0,10,5.900938,2.212058,0,1,0
1,45,36,0,12,6.357704,2.551041,1,0,0
1,40,29,0,17,6.047561,2.358682,0,1,0
1,40,41,0,16,5.459586,1.770706,1,0,0
1,40,30,0,12,5.972002,2.283122,1,0,0
1,45,23,0,15,6.092011,2.285348,1,0,0
1,48,49,0,12,6.684612,2.813411,1,0,0
1,40,24,0,13,6.575508,2.886629,0,1,0
1,40,32,0,12,6.001043,2.312164,1,0,0
1,5,56,1,12,6.214608,4.60517,0,0,1
1,36,25,0,12,5.530659,1.94714,1,0,0
1,6,22,1,11,5.470168,3.678408,0,1,0
1,6,19,0,10,5.487573,3.695814,0,1,0
1,40,30,0,12,6.625194,2.936314,0,0,1
1,16,27,0,13,6.357704,3.585115,0,1,0
1,40,46,0,12,6.706018,3.017139,0,1,0
1,41,21,0,12,5.634789,1.921218,0,1,0
1,12,30,1,12,5.937246,3.452339,0,1,0
1,50,53,0,18,6.446275,2.534252,1,0,0
1,10,22,1,15,4.565909,2.263324,0,1,0
1,60,51,0,16,6.42224,2.327895,1,0,0
1,48,23,0,12,6.070022,2.198821,0,1,0
1,40,58,0,12,6.511864,2.822985,1,0,0
1,40,59,0,16,6.763169,3.074289,1,0,0
1,24,24,1,12,5.553347,2.375293,0,0,1
0,60,32,0,17,6.999559,2.905215,0,1,0
1,40,42,0,12,6.288713,2.599834,1,0,0
1,40,23,0,15,5.991465,2.302585,0,1,0
1,18,23,1,17,4.748231,1.857859,1,0,0
0,40,33,0,14,5.595566,1.906687,0,1,0
0,90,23,0,12,4.367548,-0.1322624,0,1,0
1,60,33,0,18,6.64539,2.551045,1,0,0
1,2,21,1,12,4.565909,3.872762,0,1,0
1,44,48,0,12,7.210035,3.425846,1,0,0
1,50,51,0,12,6.047561,2.135538,1,0,0
1,40,19,0,12,5.259109,1.570229,0,1,0
1,50,44,0,12,6.357704,2.445681,1,0,0
1,50,28,0,14,6.001043,2.08902,1,0,0
1,50,28,0,15,6.214608,2.302585,1,0,0
1,45,24,0,12,5.857933,2.051271,0,1,0
1,60,38,0,14,6.763169,2.668824,1,0,0
1,35,29,0,0,5.441422,1.886073,0,1,0
1,35,55,0,0,4.248495,0.6931472,0,1,0
1,30,35,1,0,5.448073,2.046875,0,1,0
1,24,31,0,16,6.42224,3.244186,0,1,0
1,65,36,0,18,5.741528,1.56714,1,0,0
1,40,47,0,16,6.511864,2.822985,1,0,0
1,90,22,0,11,6.001043,1.501234,0,1,0
1,42,22,0,12,5.521461,1.783791,1,0,0
1,40,22,0,16,4.154027,0.4651481,0,1,0
1,25,23,1,16,5.298317,2.079442,0,1,0
1,40,61,0,14,6.012859,2.32398,1,0,0
1,40,31,0,18,5.822602,2.133723,1,0,0
1,40,47,0,16,6.733402,3.044523,0,0,1
1,40,34,0,14,6.962641,3.273762,1,0,0
1,40,36,0,16,7.287246,3.598366,1,0,0
1,40,32,0,12,7.470116,3.781236,1,0,0
1,40,37,0,16,6.770548,3.081669,1,0,0
1,60,49,0,14,6.827716,2.733371,1,0,0
1,50,54,0,12,6.511864,2.599841,1,0,0
1,45,27,0,13,6.19518,2.388518,0,1,0
1,40,25,0,12,5.228646,1.539766,0,1,0
1,48,29,0,14,6.670082,2.798881,1,0,0
1,50,34,0,16,6.754558,2.842535,1,0,0
1,62,34,0,13,6.092011,1.964877,1,0,0
1,86,48,0,18,7.034053,2.579706,1,0,0
1,40,32,0,12,6.092011,2.403131,1,0,0
1,30,34,1,12,5.222516,1.821318,0,0,1
1,70,32,0,16,6.72543,2.476934,1,0,0
1,30,38,0,18,7.048803,3.647606,1,0,0
1,50,49,0,17,6.469498,2.557475,1,0,0
1,40,30,0,16,5.952256,2.263376,1,0,0
1,41,29,0,18,6.607163,2.893591,0,1,0
1,45,59,0,12,5.952256,2.145593,1,0,0
1,50,39,0,13,6.214608,2.302585,0,0,1
1,35,23,0,14,5.130904,1.575556,1,0,0
1,15,20,1,12,5.298317,2.590267,0,1,0
1,55,26,0,16,6.357704,2.35037,1,0,0
1,40,30,0,12,6.600265,2.457021,1,0,0
1,80,47,0,18,7.561673,3.179646,1,0,0
1,33,34,1,12,5.139087,1.64258,1,0,0
1,70,35,0,12,6.047561,1.799066,1,0,0
1,50,50,0,13,5.900938,1.988915,1,0,0
1,50,36,0,14,4.748231,0.836208,1,0,0
1,50,36,0,13,6.472439,2.560416,1,0,0
1,25,22,1,15,4.60517,1.386294,0,1,0
1,45,47,0,16,7.099648,3.292985,1,0,0
1,30,30,0,12,5.809133,2.407936,1,0,0
1,5,62,1,16,5.480639,3.871201,1,0,0
1,35,21,0,12,5.809133,2.253785,0,1,0
1,35,20,0,12,5.760478,2.20513,0,1,0
